Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
The Manson Family,http://www.boxofficemojo.com/movies/?id=mansonfamily.htm,10/22/2004,Unrated,84,11647,6,19140,null,null
Manuela and Manuel,http://www.boxofficemojo.com/movies/?id=manuelaandmanuel.htm,03/26/2010,PG-13,94,629,1,1582,null,null
Manufactured Landscapes,http://www.boxofficemojo.com/movies/?id=manufacturedlandscapes.htm,06/20/2007,Unrated,80,9129,12,240239,108981,349220
Manuscripts Don't Burn,http://www.boxofficemojo.com/movies/?id=manuscriptsdontburn.htm,07/25/2014,Unrated,125,null,2,6295,null,null
The Many Adventures of Winnie the Pooh,http://www.boxofficemojo.com/movies/?id=pooh77.htm,03/11/1977,G,77,null,null,null,null,null
Mao's Last Dancer,http://www.boxofficemojo.com/movies/?id=maoslastdancer.htm,08/20/2010,PG,127,199657,137,4817770,17451353,22269123
Map of the Human Heart,http://www.boxofficemojo.com/movies/?id=mapofthehumanheart.htm,04/23/1993,R,109,81636,523,2806881,null,null
A Map of the World,http://www.boxofficemojo.com/movies/?id=mapoftheworld.htm,12/03/1999,R,125,14017,19,544965,n/a,544965
Maps to the Stars,http://www.boxofficemojo.com/movies/?id=mapstothestars.htm,02/27/2015,R,N/A,143422,66,350741,987624,1338365
Marathon,http://www.boxofficemojo.com/movies/?id=marathon.htm,04/02/2004,Unrated,74,1703,1,1703,n/a,1703
Marathon Man,http://www.boxofficemojo.com/movies/?id=marathonman.htm,10/06/1976,R,125,null,null,21709020,null,null
The Marc Pease Experience,http://www.boxofficemojo.com/movies/?id=marcpeaseexperience.htm,08/21/2009,PG-13,84,2641,10,4033,386551,390584
March of the Penguins,http://www.boxofficemojo.com/movies/?id=marchofthepenguins.htm,06/24/2005,G,85,4382340,2506,77437223,49955470,127392693
March or Die,http://www.boxofficemojo.com/movies/?id=marchordie.htm,08/05/1977,PG,104,null,null,1000000,null,null
Marci X,http://www.boxofficemojo.com/movies/?id=marcix.htm,08/22/2003,R,73,872950,1200,1648818,26888,1675706
Mardi Gras,http://www.boxofficemojo.com/movies/?id=mardigras.htm,TBD,Not Yet Rated,100,null,null,null,null,null
Marebito,http://www.boxofficemojo.com/movies/?id=marebito.htm,12/09/2005,R,92,3852,3,13983,93276,107259
Margaret,http://www.boxofficemojo.com/movies/?id=margaret.htm,09/30/2011,R,N/A,7525,14,46495,n/a,46495
Margaret Cho:The Assassin Tour,http://www.boxofficemojo.com/movies/?id=margaretchoassassintour.htm,09/02/2005,Unrated,79,15001,8,40123,null,null
Margin Call,http://www.boxofficemojo.com/movies/?id=margincall.htm,10/21/2011,R,109,561906,199,5354039,14150000,19504039
Margot at the Wedding,http://www.boxofficemojo.com/movies/?id=margotatthewedding.htm,11/16/2007,R,93,81035,121,1959420,938337,2897757
Maria Full of Grace,http://www.boxofficemojo.com/movies/?id=mariafullofgrace.htm,07/16/2004,R,101,139066,127,6529624,6065006,12594630
Maria Stuarda at La Scala,http://www.boxofficemojo.com/movies/?id=mariastuardaatlascala.htm,03/14/2008,Unrated,N/A,4581,43,83214,null,null
Marie,http://www.boxofficemojo.com/movies/?id=marie.htm,09/27/1985,PG-13,112,241423,465,2507995,null,null
Marie Antoinette,http://www.boxofficemojo.com/movies/?id=marieantoinette.htm,10/20/2006,PG-13,118,5361050,870,15962471,44954718,60917189
Marilyn Hotchkiss' Ballroom Dancing & Charm School,http://www.boxofficemojo.com/movies/?id=marilynhotchkiss.htm,03/31/2006,PG-13,100,92668,46,349132,55738,404870
Marina Abramovic:The Artist is Present,http://www.boxofficemojo.com/movies/?id=marinaabramovic.htm,06/13/2012,Unrated,106,11041,5,86637,n/a,86637
The Marine,http://www.boxofficemojo.com/movies/?id=marine.htm,10/13/2006,PG-13,93,7138774,2545,18844784,3320824,22165608
Marion Bridge,http://www.boxofficemojo.com/movies/?id=marionbridge.htm,04/11/2003,Unrated,90,null,null,null,null,null
Marius,http://www.boxofficemojo.com/movies/?id=marius.htm,07/04/2014,Unrated,93,null,2,9781,2240000,2249781
Marius and Jeannette,http://www.boxofficemojo.com/movies/?id=mariusandjeannette.htm,04/24/1998,Unrated,105,null,null,285038,null,null
Mark Twain's America in 3-D (IMAX),http://www.boxofficemojo.com/movies/?id=marktwainimax.htm,07/02/1998,G,52,5346,2,2297096,null,null
Marked for Death,http://www.boxofficemojo.com/movies/?id=markedfordeath.htm,10/05/1990,R,94,11790047,1974,46044396,11924540,57968936
Marlene,http://www.boxofficemojo.com/movies/?id=marlene.htm,11/07/1986,Unrated,94,14490,6,852676,null,null
Marley,http://www.boxofficemojo.com/movies/?id=marley.htm,04/20/2012,PG-13,145,262004,73,1413480,n/a,1413480
Marley and Me,http://www.boxofficemojo.com/movies/?id=marleyandme.htm,12/25/2008,PG,120,36357586,3505,143153751,99563362,242717113
Marmaduke,http://www.boxofficemojo.com/movies/?id=marmaduke.htm,06/04/2010,PG,87,11599661,3213,33644788,50117056,83761844
Marnie,http://www.boxofficemojo.com/movies/?id=marnie.htm,07/22/1964,PG,131,null,null,null,null,null
Marooned in Iraq,http://www.boxofficemojo.com/movies/?id=maroonediniraq.htm,04/25/2003,Unrated,108,6696,6,141243,n/a,141243
Marriage Italian Style (2011 re-release),http://www.boxofficemojo.com/movies/?id=marriageitalianstyle.htm,09/23/2011,Unrated,102,4967,1,10600,null,null
Married Life,http://www.boxofficemojo.com/movies/?id=marriedlife.htm,03/07/2008,PG-13,90,55851,120,1507990,1380325,2888315
Married to It,http://www.boxofficemojo.com/movies/?id=marriedtoit.htm,03/26/1993,R,112,1077278,822,2059832,null,null
Married to the Mob,http://www.boxofficemojo.com/movies/?id=marriedtothemob.htm,08/19/1988,R,104,3231056,828,21486757,null,null
The Marrying Man,http://www.boxofficemojo.com/movies/?id=marryingman.htm,04/05/1991,R,118,4030749,1343,12454768,null,null
Mars Attacks!,http://www.boxofficemojo.com/movies/?id=marsattacks.htm,12/13/1996,PG-13,106,9384272,1955,37771017,63600000,101371017
Mars Needs Moms,http://www.boxofficemojo.com/movies/?id=marsneedsmoms.htm,03/11/2011,PG,88,6914488,3117,21392758,17600000,38992758
The Marsh,http://www.boxofficemojo.com/movies/?id=marsh.htm,03/23/2007,R,90,336,1,336,2408116,2408452
Martha and Ethel,http://www.boxofficemojo.com/movies/?id=marthaandethel.htm,02/03/1995,G,80,7622,6,91874,null,null
Martha Marcy May Marlene,http://www.boxofficemojo.com/movies/?id=marthamarcymaymarlene.htm,10/21/2011,R,120,137651,183,2990625,547821,3538446
The Martian,http://www.boxofficemojo.com/movies/?id=scott2016.htm,11/25/2015,Not Yet Rated,N/A,null,null,null,null,null
Martian Child,http://www.boxofficemojo.com/movies/?id=martianchild.htm,11/02/2007,PG,108,3376669,2020,7500310,1851434,9351744
Martians Go Home,http://www.boxofficemojo.com/movies/?id=martiansgohome.htm,04/20/1990,PG-13,89,129778,155,129778,null,null
Martin and Orloff,http://www.boxofficemojo.com/movies/?id=martinandorloff.htm,11/07/2003,Unrated,87,6988,2,34222,null,null
Martin Lawrence Live:Runteldat,http://www.boxofficemojo.com/movies/?id=runteldat.htm,08/02/2002,R,100,7374049,774,19184820,null,null
Marty,http://www.boxofficemojo.com/movies/?id=marty.htm,1955,Unrated,90,null,null,null,null,null
Marvel's The Avengers,http://www.boxofficemojo.com/movies/?id=avengers11.htm,05/04/2012,PG-13,142,207438708,4349,623357910,895237000,1518594910
Marvin the Martian,http://www.boxofficemojo.com/movies/?id=marvinthemartian.htm,TBD,Not Yet Rated,N/A,null,null,null,null,null
Marvin's Room,http://www.boxofficemojo.com/movies/?id=marvinsroom.htm,12/20/1996,PG-13,98,3250409,1158,12803305,null,null
Marwencol,http://www.boxofficemojo.com/movies/?id=marwencol.htm,10/08/2010,Unrated,83,3276,6,112036,null,null
Mary,http://www.boxofficemojo.com/movies/?id=mary.htm,N/A,Not Yet Rated,96,null,null,n/a,668779,668779
Mary Kom,http://www.boxofficemojo.com/movies/?id=marykom.htm,09/05/2014,Unrated,122,370277,139,621300,n/a,621300
Mary of Scotland,http://www.boxofficemojo.com/movies/?id=maryofscotland.htm,08/28/1936,Unrated,123,null,null,null,null,null
Mary Poppins,http://www.boxofficemojo.com/movies/?id=marypoppins.htm,08/29/1964,G,139,null,null,102272727,null,null
Mary Poppins (re-issue),http://www.boxofficemojo.com/movies/?id=marypoppins80.htm,05/23/1980,G,139,null,null,102272727,null,null
Mary Poppins (Undocumented Releases),http://www.boxofficemojo.com/movies/?id=marypoppins_unknown.htm,01/01/1966,G,139,null,null,102272727,null,null
Mary Reilly,http://www.boxofficemojo.com/movies/?id=maryreilly.htm,02/23/1996,R,108,2812620,1470,5707094,6672308,12379402
Mary Shelley's Frankenstein,http://www.boxofficemojo.com/movies/?id=maryshelleysfrankenstein.htm,11/04/1994,R,123,11212889,2177,22006296,90000000,112006296
Maryam,http://www.boxofficemojo.com/movies/?id=maryam.htm,02/22/2002,Unrated,87,2210,1,129265,null,null
Mas Negro Que La Noche,http://www.boxofficemojo.com/movies/?id=masnegroquelanoche.htm,09/26/2014,R,N/A,539867,178,870063,5221000,6091063
Masai:The Rain Warriors,http://www.boxofficemojo.com/movies/?id=masai.htm,10/20/2006,Unrated,94,788,1,7650,1156272,1163922
Masculine Feminine (Re-issue),http://www.boxofficemojo.com/movies/?id=masculinefeminine05.htm,02/11/2005,Unrated,103,26855,4,200380,null,null
Mask,http://www.boxofficemojo.com/movies/?id=mask85.htm,03/08/1985,PG-13,127,6121129,1024,48230162,null,null
The Mask,http://www.boxofficemojo.com/movies/?id=mask.htm,07/29/1994,PG-13,97,23117068,2516,119938730,231644677,351583407
The Mask of Zorro,http://www.boxofficemojo.com/movies/?id=maskofzorro.htm,07/17/1998,PG-13,137,22525855,2515,94095523,156193000,250288523
Masked and Anonymous,http://www.boxofficemojo.com/movies/?id=maskedandanonymous.htm,07/24/2003,PG-13,106,30783,23,533569,n/a,533569
Masquerade,http://www.boxofficemojo.com/movies/?id=masquerade.htm,03/11/1988,R,91,3500259,1031,15855828,null,null
Masquerade (2012),http://www.boxofficemojo.com/movies/?id=masquerade2012.htm,09/21/2012,Unrated,131,null,15,922921,79839675,80762596
Mass Appeal,http://www.boxofficemojo.com/movies/?id=massappeal.htm,1984,PG,100,null,null,1945658,null,null
Massoud the Afghan,http://www.boxofficemojo.com/movies/?id=massoudtheafghan.htm,12/04/2002,Unrated,89,5859,1,26747,n/a,26747
Mast,http://www.boxofficemojo.com/movies/?id=mast.htm,10/15/1999,Unrated,153,61330,25,158928,null,null
The Master,http://www.boxofficemojo.com/movies/?id=themaster.htm,09/14/2012,R,137,4391092,864,16377274,11880786,28258060
Master and Commander:The Far Side of the World,http://www.boxofficemojo.com/movies/?id=masterandcommander.htm,11/14/2003,PG-13,138,25105990,3101,93927920,118083191,212011111
A Master Builder,http://www.boxofficemojo.com/movies/?id=amasterbuilder.htm,07/23/2014,Unrated,127,7017,4,46874,null,null
Master Flying Guillotine (re-issue),http://www.boxofficemojo.com/movies/?id=masterflyingguillotine02.htm,05/24/2002,R,93,6836,3,21779,null,null
The Master of Disguise,http://www.boxofficemojo.com/movies/?id=masterofdisguise.htm,08/02/2002,PG,80,12554650,2568,40388794,3022207,43411001
Master of the Game,http://www.boxofficemojo.com/movies/?id=masterofthegame.htm,11/12/2004,R,95,6554,6,6554,null,null
Master of Time and Space,http://www.boxofficemojo.com/movies/?id=masteroftimeandspace.htm,TBD,Not Yet Rated,N/A,null,null,null,null,null
Masterminds,http://www.boxofficemojo.com/movies/?id=armored15.htm,08/07/2015,Not Yet Rated,N/A,null,null,null,null,null
Masterminds,http://www.boxofficemojo.com/movies/?id=masterminds.htm,08/22/1997,PG-13,106,1014606,1186,1935539,null,null
Masters of the Universe,http://www.boxofficemojo.com/movies/?id=mastersoftheuniverse.htm,08/07/1987,PG,106,4883168,1185,17336370,null,null
Masti,http://www.boxofficemojo.com/movies/?id=masti.htm,04/09/2004,Unrated,167,162687,29,308566,374455,683021
Mata Hari,http://www.boxofficemojo.com/movies/?id=matahari.htm,12/26/1931,Unrated,89,null,null,null,null,null
The Matador,http://www.boxofficemojo.com/movies/?id=matador.htm,12/30/2005,R,96,3612663,905,12594698,4711583,17306281
Matador,http://www.boxofficemojo.com/movies/?id=matador88.htm,04/29/1988,NC-17,110,null,null,206952,3366,210318
The Matador (2008),http://www.boxofficemojo.com/movies/?id=matador08.htm,10/31/2008,Unrated,137,6695,2,21816,null,null
Matando Cabos,http://www.boxofficemojo.com/movies/?id=matandocabos.htm,08/26/2005,R,99,75730,82,155874,5497219,5653093
Match,http://www.boxofficemojo.com/movies/?id=match.htm,01/14/2015,R,94,6000,9,30566,null,null
Match Point,http://www.boxofficemojo.com/movies/?id=matchpoint.htm,12/28/2005,R,124,398593,512,23151529,62154845,85306374
The Matchmaker,http://www.boxofficemojo.com/movies/?id=matchmaker.htm,10/03/1997,R,100,1378930,705,3392080,null,null
Matchstick Men,http://www.boxofficemojo.com/movies/?id=matchstickmen.htm,09/12/2003,PG-13,120,13087307,2711,36906460,28659212,65565672
Material Girls,http://www.boxofficemojo.com/movies/?id=materialgirls.htm,08/18/2006,PG,97,4603121,1509,11449638,5458087,16907725
Matewan,http://www.boxofficemojo.com/movies/?id=matewan.htm,08/28/1987,PG-13,132,23850,42,1680358,null,null
Matilda,http://www.boxofficemojo.com/movies/?id=matilda.htm,08/02/1996,PG,95,8208609,2006,33459416,null,null
Matinee,http://www.boxofficemojo.com/movies/?id=matinee.htm,01/29/1993,PG,99,3601015,1144,9532895,null,null
The Matrix,http://www.boxofficemojo.com/movies/?id=matrix.htm,03/31/1999,R,136,27788331,2903,171479930,292037453,463517383
The Matrix Reloaded,http://www.boxofficemojo.com/movies/?id=matrixreloaded.htm,05/15/2003,R,138,91774413,3603,281576461,460552000,742128461
The Matrix Reloaded (IMAX),http://www.boxofficemojo.com/movies/?id=matrixreloadedimax.htm,06/06/2003,R,N/A,null,null,null,null,null
The Matrix Revolutions,http://www.boxofficemojo.com/movies/?id=matrixrevolutions.htm,11/05/2003,R,135,48475154,3502,139313948,288029350,427343298
Matroni et Moi,http://www.boxofficemojo.com/movies/?id=matronietmoi.htm,10/08/1999,Unrated,101,80058,40,130572,null,null
Matru Ki Bijlee Ka Mandola,http://www.boxofficemojo.com/movies/?id=matrukibijleekamandola.htm,01/11/2013,Unrated,N/A,null,null,n/a,6009116,6009116
A Matter of Faith,http://www.boxofficemojo.com/movies/?id=matteroffaith.htm,10/17/2014,PG,88,138677,52,464566,null,null
A Matter of Taste,http://www.boxofficemojo.com/movies/?id=matteroftaste.htm,08/31/2001,Unrated,N/A,9144,1,10720,null,null
Maurice,http://www.boxofficemojo.com/movies/?id=maurice.htm,09/18/1987,R,140,49278,1,2438304,null,null
Mausam,http://www.boxofficemojo.com/movies/?id=mausam.htm,09/23/2011,Unrated,155,459024,96,728316,n/a,728316
Mauvais Sang (2013 re-release),http://www.boxofficemojo.com/movies/?id=mauvaissang.htm,11/29/2013,Unrated,105,8482,2,35176,null,null
Maverick,http://www.boxofficemojo.com/movies/?id=maverick.htm,05/20/1994,PG,127,17248545,2537,101631272,81400000,183031272
Max,http://www.boxofficemojo.com/movies/?id=max.htm,12/27/2002,R,109,30157,37,539879,n/a,539879
Max (2015),http://www.boxofficemojo.com/movies/?id=max2015.htm,06/26/2015,PG,N/A,null,null,null,null,null
Max Dugan Returns,http://www.boxofficemojo.com/movies/?id=maxduganreturns.htm,03/25/1983,PG,98,2791002,801,17613720,null,null
Max et les Ferrailleurs (Max and the Junkmen) (2012 re-release),http://www.boxofficemojo.com/movies/?id=maxetlesferrailleurs.htm,08/10/2012,Unrated,107,11264,2,35387,null,null
Max Keeble's Big Move,http://www.boxofficemojo.com/movies/?id=maxkeeblesbigmove.htm,10/05/2001,PG,86,5377958,2045,17294293,1340361,18634654
Max Payne,http://www.boxofficemojo.com/movies/?id=maxpayne.htm,10/17/2008,PG-13,100,17639849,3381,40689393,44727512,85416905
Max Steel,http://www.boxofficemojo.com/movies/?id=maxsteel.htm,2015,Not Yet Rated,N/A,null,null,null,null,null
Maxed Out,http://www.boxofficemojo.com/movies/?id=maxedout.htm,03/09/2007,Unrated,86,20024,6,58829,null,null
Maxie,http://www.boxofficemojo.com/movies/?id=maxie.htm,09/27/1985,PG,98,1121531,778,2564278,null,null
Maximum Overdrive,http://www.boxofficemojo.com/movies/?id=maximumoverdrive.htm,07/25/1986,R,97,3205644,1198,7433663,null,null
Maximum Risk,http://www.boxofficemojo.com/movies/?id=maximumrisk.htm,09/13/1996,R,100,5612707,2358,14502483,null,null
May,http://www.boxofficemojo.com/movies/?id=may.htm,02/07/2003,R,95,34989,9,150277,n/a,150277
May Fools,http://www.boxofficemojo.com/movies/?id=mayfools.htm,06/22/1990,R,118,20078,30,1576702,null,null
May in the Summer,http://www.boxofficemojo.com/movies/?id=mayinthesummer.htm,08/22/2014,R,99,null,8,22004,112000,134004
Maya Lin:A Strong Clear Vision,http://www.boxofficemojo.com/movies/?id=mayalin.htm,10/20/1995,Unrated,105,2273,6,62186,null,null
Maybe Baby,http://www.boxofficemojo.com/movies/?id=maybebaby.htm,08/24/2001,R,104,8351,2,20501,n/a,20501
Maybe Maybe Not,http://www.boxofficemojo.com/movies/?id=maybemaybenot.htm,06/28/1996,R,93,null,null,468930,null,null
Mayor of the Sunset Strip,http://www.boxofficemojo.com/movies/?id=mayorofthesunsetstrip.htm,03/26/2004,R,94,21722,18,257315,null,null
Maze,http://www.boxofficemojo.com/movies/?id=maze.htm,11/09/2001,R,97,16974,22,26041,null,null
The Maze Runner,http://www.boxofficemojo.com/movies/?id=mazerunner.htm,09/19/2014,PG-13,113,32512804,3638,102427862,238322778,340750640
Maze Runner:The Scorch Trials,http://www.boxofficemojo.com/movies/?id=mazerunner2.htm,09/18/2015,Not Yet Rated,N/A,null,null,null,null,null
MC5:A True Testimonial,http://www.boxofficemojo.com/movies/?id=mc5.htm,03/05/2004,Unrated,120,1962,2,10888,null,null
McBain,http://www.boxofficemojo.com/movies/?id=mcbain.htm,09/20/1991,R,99,320000,166,456127,null,null
McCanick,http://www.boxofficemojo.com/movies/?id=mccanick.htm,03/21/2014,R,96,1929,8,2572,null,null
McFarland USA,http://www.boxofficemojo.com/movies/?id=mcfarland.htm,02/20/2015,PG,128,11020798,2792,42605917,n/a,42605917
McHale's Navy,http://www.boxofficemojo.com/movies/?id=mchalesnavy.htm,04/18/1997,PG,109,2128565,1861,4529843,null,null
McLibel,http://www.boxofficemojo.com/movies/?id=mclibel.htm,06/10/2005,Unrated,85,1821,3,4337,2113,6450
McLintock!,http://www.boxofficemojo.com/movies/?id=mclintock.htm,11/13/1963,Unrated,127,null,null,null,null,null
McQ,http://www.boxofficemojo.com/movies/?id=mcq.htm,02/06/1974,PG,111,null,null,null,null,null
Me & You Us Forever,http://www.boxofficemojo.com/movies/?id=meyouusforever.htm,02/15/2008,PG,104,58662,78,84093,null,null
Me and Earl and the Dying Girl,http://www.boxofficemojo.com/movies/?id=meandearl.htm,06/12/2015,PG-13,104,null,null,null,null,null
Me and Him,http://www.boxofficemojo.com/movies/?id=meandhim.htm,08/04/1989,R,93,4795,5,78814,null,null
Me and My Shadow,http://www.boxofficemojo.com/movies/?id=meandmyshadow.htm,TBD,Not Yet Rated,N/A,null,null,null,null,null
Me and Orson Welles,http://www.boxofficemojo.com/movies/?id=meandorsonwelles.htm,11/25/2009,PG-13,107,63638,134,1190003,1146169,2336172
Me and You and Everyone We Know,http://www.boxofficemojo.com/movies/?id=meandyouandeveryoneweknow.htm,06/17/2005,R,90,30801,160,3885134,4127704,8012838
Me Before You,http://www.boxofficemojo.com/movies/?id=mebeforeyou.htm,08/21/2015,Not Yet Rated,N/A,null,null,null,null,null
Me Myself I,http://www.boxofficemojo.com/movies/?id=memyselfi.htm,04/07/2000,R,104,28030,59,369975,null,null
Me Without You,http://www.boxofficemojo.com/movies/?id=mewithoutyou.htm,07/05/2002,R,108,12816,13,304909,null,null
Me You Them,http://www.boxofficemojo.com/movies/?id=meyouthem.htm,03/02/2001,PG-13,104,null,22,323923,n/a,323923
Me Myself and Irene,http://www.boxofficemojo.com/movies/?id=memyselfandirene.htm,06/23/2000,R,116,24209385,3087,90570999,58700000,149270999
Mean Creek,http://www.boxofficemojo.com/movies/?id=meancreek.htm,08/20/2004,R,89,29170,49,603951,n/a,603951
Mean Girls,http://www.boxofficemojo.com/movies/?id=meangirls.htm,04/30/2004,PG-13,97,24432195,3054,86058055,42984816,129042871
Mean Machine,http://www.boxofficemojo.com/movies/?id=meanmachine.htm,02/22/2002,R,99,null,1,92770,7217436,7310206
Mean Moms,http://www.boxofficemojo.com/movies/?id=meanmoms.htm,TBD,Not Yet Rated,N/A,null,null,null,null,null
The Mean Season,http://www.boxofficemojo.com/movies/?id=meanseason.htm,02/15/1985,R,104,1560591,876,4349446,null,null
Mean Streets,http://www.boxofficemojo.com/movies/?id=meanstreets.htm,10/02/1973,R,110,null,null,null,null,null
Mean Streets (Re-issue),http://www.boxofficemojo.com/movies/?id=meanstreets98.htm,03/13/1998,R,110,null,null,null,null,null
Meatballs,http://www.boxofficemojo.com/movies/?id=meatballs.htm,06/29/1979,PG,92,77170,null,43046003,null,null
Meatballs II,http://www.boxofficemojo.com/movies/?id=meatballs2.htm,07/27/1984,PG,87,2515268,1252,5410972,null,null
Meatballs III,http://www.boxofficemojo.com/movies/?id=meatballs3.htm,01/09/1987,R,94,null,null,2147228,null,null
The Mechanic,http://www.boxofficemojo.com/movies/?id=mechanic.htm,01/28/2011,R,100,11422006,2704,29121498,32919000,62040498
Mechanic:Resurrection,http://www.boxofficemojo.com/movies/?id=mechanic2.htm,01/22/2016,Not Yet Rated,N/A,null,null,null,null,null
The Medallion,http://www.boxofficemojo.com/movies/?id=medallion.htm,08/22/2003,PG-13,88,8111324,2652,22219192,12049509,34268701
Medea,http://www.boxofficemojo.com/movies/?id=medea.htm,04/18/2003,Unrated,N/A,2379,3,16714,null,null
Medeas,http://www.boxofficemojo.com/movies/?id=medeas.htm,01/16/2015,Unrated,97,3025,2,5895,null,null
Medicine for Melancholy,http://www.boxofficemojo.com/movies/?id=medicineformelancholy.htm,01/30/2009,Unrated,88,12625,7,111551,null,null
Medicine Man,http://www.boxofficemojo.com/movies/?id=medicineman.htm,02/07/1992,PG-13,105,8494271,1370,45500797,null,null
Mediterraneo,http://www.boxofficemojo.com/movies/?id=mediterraneo.htm,03/20/1992,R,105,null,null,4532791,null,null
Meek's Cutoff,http://www.boxofficemojo.com/movies/?id=meekscutoff.htm,04/08/2011,PG,104,20024,45,977772,n/a,977772
Meerkats,http://www.boxofficemojo.com/movies/?id=meerkats.htm,05/26/2012,Unrated,N/A,null,8,777595,482021,1259616
Meet Bill,http://www.boxofficemojo.com/movies/?id=meetbill.htm,04/04/2008,R,94,35201,36,62597,283995,346592
Meet Dave,http://www.boxofficemojo.com/movies/?id=meetdave.htm,07/11/2008,PG,90,5251918,3011,11803254,38846825,50650079
Meet Joe Black,http://www.boxofficemojo.com/movies/?id=meetjoeblack.htm,11/13/1998,PG-13,181,15017995,2527,44619100,98321000,142940100
Meet Me in St. Louis,http://www.boxofficemojo.com/movies/?id=meetmeinstlouis.htm,11/28/1944,Unrated,113,null,null,null,null,null
Meet Monica Velour,http://www.boxofficemojo.com/movies/?id=meetmonicavelour.htm,04/08/2011,R,97,7438,4,33042,null,null
Meet the Applegates,http://www.boxofficemojo.com/movies/?id=meettheapplegates.htm,02/01/1991,R,90,274815,155,485772,null,null
Meet the Deedles,http://www.boxofficemojo.com/movies/?id=meetthedeedles.htm,03/27/1998,PG,93,2006751,1763,4356216,null,null
Meet the Fockers,http://www.boxofficemojo.com/movies/?id=meetthefockers.htm,12/22/2004,PG-13,114,46120980,3554,279261160,237381779,516642939
Meet the Fokkens,http://www.boxofficemojo.com/movies/?id=meetthefokkens.htm,08/08/2012,Unrated,80,7628,1,30810,null,null
Meet the Mormons,http://www.boxofficemojo.com/movies/?id=meetthemormons.htm,10/10/2014,PG,78,2509808,333,5883132,null,null
Meet the Parents,http://www.boxofficemojo.com/movies/?id=meettheparents.htm,10/06/2000,PG-13,108,28623300,2697,166244045,164200000,330444045
Meet the Robinsons,http://www.boxofficemojo.com/movies/?id=meettherobinsons.htm,03/30/2007,G,92,25123781,3435,97822171,71510863,169333034
Meet the Spartans,http://www.boxofficemojo.com/movies/?id=meetthespartans.htm,01/25/2008,PG-13,84,18505530,2643,38233676,46413155,84646831
Meet Wally Sparks,http://www.boxofficemojo.com/movies/?id=meetwallysparks.htm,01/31/1997,R,105,2131001,1552,4073582,null,null
Meeting Evil,http://www.boxofficemojo.com/movies/?id=meetingevil.htm,05/04/2012,R,89,181,1,525,null,null
Meeting Resistance,http://www.boxofficemojo.com/movies/?id=meetingresistance.htm,10/19/2007,Unrated,84,7712,2,20616,null,null
Meeting Venus,http://www.boxofficemojo.com/movies/?id=meetingvenus.htm,11/15/1991,PG-13,119,65715,32,1000348,null,null
Megaforce,http://www.boxofficemojo.com/movies/?id=megaforce.htm,06/25/1982,PG,99,2350021,1193,5675599,null,null
Megamind,http://www.boxofficemojo.com/movies/?id=mastermind.htm,11/05/2010,PG,96,46016833,3949,148415853,173469912,321885765
Megiddo:The Omega Code II,http://www.boxofficemojo.com/movies/?id=omegacode2.htm,09/21/2001,PG-13,104,1573454,353,6047691,null,null
Mela,http://www.boxofficemojo.com/movies/?id=mela.htm,01/07/2000,Unrated,N/A,138261,29,220524,null,null
Melancholia,http://www.boxofficemojo.com/movies/?id=melancholia.htm,11/11/2011,R,135,257174,145,3030848,12915473,15946321
Melinda and Melinda,http://www.boxofficemojo.com/movies/?id=melindaandmelinda.htm,03/18/2005,PG-13,100,74238,302,3826280,16259545,20085825
Melvin and Howard,http://www.boxofficemojo.com/movies/?id=melvinandhoward.htm,10/24/1980,R,95,null,null,4309490,null,null
Melvin Goes to Dinner,http://www.boxofficemojo.com/movies/?id=melvingoestodinner.htm,11/14/2003,R,83,1919,1,4168,null,null
Memento,http://www.boxofficemojo.com/movies/?id=memento.htm,03/16/2001,R,113,235488,531,25544867,14178229,39723096
Memoirs of a Geisha,http://www.boxofficemojo.com/movies/?id=memoirsofageisha.htm,12/09/2005,PG-13,144,6751729,1654,57490508,104752454,162242962
Memoirs of an Invisible Man,http://www.boxofficemojo.com/movies/?id=memoirsofaninvisibleman.htm,02/28/1992,PG-13,99,4601954,1753,14358033,null,null
Memories of Me,http://www.boxofficemojo.com/movies/?id=memoriesofme.htm,09/30/1988,PG-13,103,1388123,723,3965604,null,null
Memories of Murder,http://www.boxofficemojo.com/movies/?id=memoriesofmurder.htm,07/15/2005,Unrated,132,4487,1,15357,214295,229652
Memories of Tomorrow,http://www.boxofficemojo.com/movies/?id=memoriesoftomorrow.htm,05/18/2007,Unrated,122,1524,3,140200,17555820,17696020
Memory,http://www.boxofficemojo.com/movies/?id=memory.htm,03/23/2007,R,98,null,null,null,null,null
The Memory of a Killer,http://www.boxofficemojo.com/movies/?id=memoryofakiller.htm,08/26/2005,R,125,41254,27,333707,null,null
Memphis,http://www.boxofficemojo.com/movies/?id=memphis.htm,09/05/2014,Unrated,75,null,5,21286,null,null
Memphis Belle,http://www.boxofficemojo.com/movies/?id=memphisbelle.htm,10/12/1990,PG-13,107,5026846,1368,27441977,null,null
Men at Lunch,http://www.boxofficemojo.com/movies/?id=menatlunch.htm,09/20/2013,Unrated,75,1530,1,2483,null,null
Men at Work,http://www.boxofficemojo.com/movies/?id=menatwork.htm,08/24/1990,PG-13,98,3184311,1035,16247964,null,null
